graph_id,n,h,init,dynamics,beta,step,log_Z
n30_graph1,30,0.5,uniform,metropolis,1.0,17,55.901962
n30_graph1,30,0.5,uniform,metropolis,1.0,26,55.626142
n30_graph1,30,0.5,uniform,metropolis,1.0,40,55.222145
n30_graph1,30,0.5,uniform,metropolis,1.0,60,55.137867
n30_graph1,30,0.5,uniform,metropolis,1.0,91,54.309136
n30_graph1,30,0.5,uniform,metropolis,1.0,138,53.695094
n30_graph1,30,0.5,uniform,metropolis,1.0,209,53.755812
n30_graph1,30,0.5,uniform,metropolis,1.0,315,53.350568
n30_graph1,30,0.5,uniform,metropolis,1.0,475,56.499054
n30_graph1,30,0.5,uniform,metropolis,1.0,717,58.618412
n30_graph1,30,0.5,uniform,metropolis,1.0,1082,58.953192
n30_graph1,30,0.5,uniform,metropolis,1.0,1632,58.549832
n30_graph1,30,0.5,uniform,metropolis,1.0,2461,59.525111
n30_graph1,30,0.5,uniform,metropolis,1.0,3712,59.540685
n30_graph1,30,0.5,uniform,metropolis,1.0,5600,59.653292
n30_graph1,30,0.5,uniform,metropolis,1.0,8446,59.946973
n30_graph1,30,0.5,uniform,metropolis,1.0,12740,60.005040
n30_graph1,30,0.5,uniform,metropolis,1.0,19215,59.856041
n30_graph1,30,0.5,uniform,metropolis,1.0,28983,59.887375
n30_graph1,30,0.5,uniform,metropolis,1.0,43715,60.179960
n30_graph1,30,0.5,uniform,metropolis,1.0,65935,60.128174
n30_graph1,30,0.5,uniform,metropolis,1.0,99450,60.106474
n30_graph1,30,0.5,uniform,metropolis,1.0,150000,60.101921
n30_graph1,30,0.5,uniform,metropolis,1.3,1,72.994415
n30_graph1,30,0.5,uniform,metropolis,1.3,2,74.890453
n30_graph1,30,0.5,uniform,metropolis,1.3,3,74.357696
n30_graph1,30,0.5,uniform,metropolis,1.3,5,73.532976
n30_graph1,30,0.5,uniform,metropolis,1.3,7,73.157666
n30_graph1,30,0.5,uniform,metropolis,1.3,11,74.005824
n30_graph1,30,0.5,uniform,metropolis,1.3,17,73.901962
n30_graph1,30,0.5,uniform,metropolis,1.3,26,73.626142
n30_graph1,30,0.5,uniform,metropolis,1.3,40,73.222145
n30_graph1,30,0.5,uniform,metropolis,1.3,60,73.137867
n30_graph1,30,0.5,uniform,metropolis,1.3,91,72.309136
n30_graph1,30,0.5,uniform,metropolis,1.3,138,71.695094
n30_graph1,30,0.5,uniform,metropolis,1.3,209,71.755812
n30_graph1,30,0.5,uniform,metropolis,1.3,315,71.350568
n30_graph1,30,0.5,uniform,metropolis,1.3,475,74.493496
n30_graph1,30,0.5,uniform,metropolis,1.3,717,76.597386
n30_graph1,30,0.5,uniform,metropolis,1.3,1082,76.939308
n30_graph1,30,0.5,uniform,metropolis,1.3,1632,76.540649
n30_graph1,30,0.5,uniform,metropolis,1.3,2461,77.494333
n30_graph1,30,0.5,uniform,metropolis,1.3,3712,77.510933
n30_graph1,30,0.5,uniform,metropolis,1.3,5600,77.633669
n30_graph1,30,0.5,uniform,metropolis,1.3,8446,77.927458
n30_graph1,30,0.5,uniform,metropolis,1.3,12740,77.985003
n30_graph1,30,0.5,uniform,metropolis,1.3,19215,77.831995
n30_graph1,30,0.5,uniform,metropolis,1.3,28983,77.858863
n30_graph1,30,0.5,uniform,metropolis,1.3,43715,78.155210
n30_graph1,30,0.5,uniform,metropolis,1.3,65935,78.105469
n30_graph1,30,0.5,uniform,metropolis,1.3,99450,78.081348
n30_graph1,30,0.5,uniform,metropolis,1.3,150000,78.075750
n30_graph1,30,0.5,uniform,metropolis,1.8,1,102.994415
n30_graph1,30,0.5,uniform,metropolis,1.8,2,104.890453
n30_graph1,30,0.5,uniform,metropolis,1.8,3,104.357696
n30_graph1,30,0.5,uniform,metropolis,1.8,5,103.532976
n30_graph1,30,0.5,uniform,metropolis,1.8,7,103.157666
n30_graph1,30,0.5,uniform,metropolis,1.8,11,104.005824
n30_graph1,30,0.5,uniform,metropolis,1.8,17,103.901962
n30_graph1,30,0.5,uniform,metropolis,1.8,26,103.626142
n30_graph1,30,0.5,uniform,metropolis,1.8,40,103.222145
n30_graph1,30,0.5,uniform,metropolis,1.8,60,103.137867
n30_graph1,30,0.5,uniform,metropolis,1.8,91,102.309136
n30_graph1,30,0.5,uniform,metropolis,1.8,138,101.695094
n30_graph1,30,0.5,uniform,metropolis,1.8,209,101.755812
n30_graph1,30,0.5,uniform,metropolis,1.8,315,101.350568
n30_graph1,30,0.5,uniform,metropolis,1.8,475,104.493496
n30_graph1,30,0.5,uniform,metropolis,1.8,717,106.597386
n30_graph1,30,0.5,uniform,metropolis,1.8,1082,106.939308
n30_graph1,30,0.5,uniform,metropolis,1.8,1632,106.540649
n30_graph1,30,0.5,uniform,metropolis,1.8,2461,107.494333
n30_graph1,30,0.5,uniform,metropolis,1.8,3712,107.504380
n30_graph1,30,0.5,uniform,metropolis,1.8,5600,107.629331
n30_graph1,30,0.5,uniform,metropolis,1.8,8446,107.923546
n30_graph1,30,0.5,uniform,metropolis,1.8,12740,107.978664
n30_graph1,30,0.5,uniform,metropolis,1.8,19215,107.825198
n30_graph1,30,0.5,uniform,metropolis,1.8,28983,107.854362
n30_graph1,30,0.5,uniform,metropolis,1.8,43715,108.151494
n30_graph1,30,0.5,uniform,metropolis,1.8,65935,108.103006
n30_graph1,30,0.5,uniform,metropolis,1.8,99450,108.078465
n30_graph1,30,0.5,uniform,metropolis,1.8,150000,108.073775
n30_graph1,30,0.5,uniform,metropolis,2.5,1,144.994415
n30_graph1,30,0.5,uniform,metropolis,2.5,2,146.890453
n30_graph1,30,0.5,uniform,metropolis,2.5,3,146.357696
n30_graph1,30,0.5,uniform,metropolis,2.5,5,145.532976
n30_graph1,30,0.5,uniform,metropolis,2.5,7,145.157666
n30_graph1,30,0.5,uniform,metropolis,2.5,11,146.005824
n30_graph1,30,0.5,uniform,metropolis,2.5,17,145.901962
n30_graph1,30,0.5,uniform,metropolis,2.5,26,145.626142
n30_graph1,30,0.5,uniform,metropolis,2.5,40,145.222145
n30_graph1,30,0.5,uniform,metropolis,2.5,60,145.137867
n30_graph1,30,0.5,uniform,metropolis,2.5,91,144.309136
n30_graph1,30,0.5,uniform,metropolis,2.5,138,143.695094
n30_graph1,30,0.5,uniform,metropolis,2.5,209,143.755812
n30_graph1,30,0.5,uniform,metropolis,2.5,315,143.350568
n30_graph1,30,0.5,uniform,metropolis,2.5,475,146.493496
n30_graph1,30,0.5,uniform,metropolis,2.5,717,148.597386
n30_graph1,30,0.5,uniform,metropolis,2.5,1082,148.939308
n30_graph1,30,0.5,uniform,metropolis,2.5,1632,148.540649
n30_graph1,30,0.5,uniform,metropolis,2.5,2461,149.494333
n30_graph1,30,0.5,uniform,metropolis,2.5,3712,149.504380
n30_graph1,30,0.5,uniform,metropolis,2.5,5600,149.629331
n30_graph1,30,0.5,uniform,metropolis,2.5,8446,149.923546
n30_graph1,30,0.5,uniform,metropolis,2.5,12740,149.978664
n30_graph1,30,0.5,uniform,metropolis,2.5,19215,149.822457
n30_graph1,30,0.5,uniform,metropolis,2.5,28983,149.852545
n30_graph1,30,0.5,uniform,metropolis,2.5,43715,150.150290
n30_graph1,30,0.5,uniform,metropolis,2.5,65935,150.102208
n30_graph1,30,0.5,uniform,metropolis,2.5,99450,150.077935
n30_graph1,30,0.5,uniform,metropolis,2.5,150000,150.073424
n30_graph1,30,0.5,uniform,metropolis,5.0,1,294.994415
n30_graph1,30,0.5,uniform,metropolis,5.0,2,296.890453
n30_graph1,30,0.5,uniform,metropolis,5.0,3,296.357696
n30_graph1,30,0.5,uniform,metropolis,5.0,5,295.532976
n30_graph1,30,0.5,uniform,metropolis,5.0,7,295.157666
n30_graph1,30,0.5,uniform,metropolis,5.0,11,296.005824
n30_graph1,30,0.5,uniform,metropolis,5.0,17,295.901962
n30_graph1,30,0.5,uniform,metropolis,5.0,26,295.626142
n30_graph1,30,0.5,uniform,metropolis,5.0,40,295.222145
n30_graph1,30,0.5,uniform,metropolis,5.0,60,295.137867
n30_graph1,30,0.5,uniform,metropolis,5.0,91,294.309136
n30_graph1,30,0.5,uniform,metropolis,5.0,138,293.695094
n30_graph1,30,0.5,uniform,metropolis,5.0,209,293.755812
n30_graph1,30,0.5,uniform,metropolis,5.0,315,293.350568
n30_graph1,30,0.5,uniform,metropolis,5.0,475,296.493496
n30_graph1,30,0.5,uniform,metropolis,5.0,717,298.597386
n30_graph1,30,0.5,uniform,metropolis,5.0,1082,298.939308
n30_graph1,30,0.5,uniform,metropolis,5.0,1632,298.540649
n30_graph1,30,0.5,uniform,metropolis,5.0,2461,299.494333
n30_graph1,30,0.5,uniform,metropolis,5.0,3712,299.504380
n30_graph1,30,0.5,uniform,metropolis,5.0,5600,299.629331
n30_graph1,30,0.5,uniform,metropolis,5.0,8446,299.923546
n30_graph1,30,0.5,uniform,metropolis,5.0,12740,299.978664
n30_graph1,30,0.5,uniform,metropolis,5.0,19215,299.822457
n30_graph1,30,0.5,uniform,metropolis,5.0,28983,299.852545
n30_graph1,30,0.5,uniform,metropolis,5.0,43715,300.150290
n30_graph1,30,0.5,uniform,metropolis,5.0,65935,300.102208
n30_graph1,30,0.5,uniform,metropolis,5.0,99450,300.077935
n30_graph1,30,0.5,uniform,metropolis,5.0,150000,300.073424
n30_graph1,30,0.5,uniform,glauber,0.1,1,21.194415
n30_graph1,30,0.5,uniform,glauber,0.1,2,21.475345
n30_graph1,30,0.5,uniform,glauber,0.1,3,21.553823
n30_graph1,30,0.5,uniform,glauber,0.1,5,21.591578
n30_graph1,30,0.5,uniform,glauber,0.1,7,21.559724
n30_graph1,30,0.5,uniform,glauber,0.1,11,21.466285
n30_graph1,30,0.5,uniform,glauber,0.1,17,21.619189
n30_graph1,30,0.5,uniform,glauber,0.1,26,21.628679
n30_graph1,30,0.5,uniform,glauber,0.1,40,21.465104
n30_graph1,30,0.5,uniform,glauber,0.1,60,21.136123
n30_graph1,30,0.5,uniform,glauber,0.1,91,20.919448
n30_graph1,30,0.5,uniform,glauber,0.1,138,20.725306
n30_graph1,30,0.5,uniform,glauber,0.1,209,20.626857
n30_graph1,30,0.5,uniform,glauber,0.1,315,20.965061
n30_graph1,30,0.5,uniform,glauber,0.1,475,20.954099
n30_graph1,30,0.5,uniform,glauber,0.1,717,20.884335
n30_graph1,30,0.5,uniform,glauber,0.1,1082,20.874998
n30_graph1,30,0.5,uniform,glauber,0.1,1632,20.987819
n30_graph1,30,0.5,uniform,glauber,0.1,2461,21.182398
n30_graph1,30,0.5,uniform,glauber,0.1,3712,21.142425
n30_graph1,30,0.5,uniform,glauber,0.1,5600,21.142212
n30_graph1,30,0.5,uniform,glauber,0.1,8446,21.079415
n30_graph1,30,0.5,uniform,glauber,0.1,12740,21.094632
n30_graph1,30,0.5,uniform,glauber,0.1,19215,21.079384
n30_graph1,30,0.5,uniform,glauber,0.1,28983,21.092441
n30_graph1,30,0.5,uniform,glauber,0.1,43715,21.095159
n30_graph1,30,0.5,uniform,glauber,0.1,65935,21.093814
n30_graph1,30,0.5,uniform,glauber,0.1,99450,21.074611
n30_graph1,30,0.5,uniform,glauber,0.1,150000,21.079827
n30_graph1,30,0.5,uniform,glauber,0.2,1,22.094415
n30_graph1,30,0.5,uniform,glauber,0.2,2,22.375345
n30_graph1,30,0.5,uniform,glauber,0.2,3,22.564129
n30_graph1,30,0.5,uniform,glauber,0.2,5,22.660666
n30_graph1,30,0.5,uniform,glauber,0.2,7,22.667996
n30_graph1,30,0.5,uniform,glauber,0.2,11,22.547839
n30_graph1,30,0.5,uniform,glauber,0.2,17,22.596182
n30_graph1,30,0.5,uniform,glauber,0.2,26,22.478258
n30_graph1,30,0.5,uniform,glauber,0.2,40,22.353392
n30_graph1,30,0.5,uniform,glauber,0.2,60,21.886137
n30_graph1,30,0.5,uniform,glauber,0.2,91,21.672544
n30_graph1,30,0.5,uniform,glauber,0.2,138,21.477420
n30_graph1,30,0.5,uniform,glauber,0.2,209,21.771270
n30_graph1,30,0.5,uniform,glauber,0.2,315,22.360089
n30_graph1,30,0.5,uniform,glauber,0.2,475,22.085251
n30_graph1,30,0.5,uniform,glauber,0.2,717,22.205064
n30_graph1,30,0.5,uniform,glauber,0.2,1082,22.110498
n30_graph1,30,0.5,uniform,glauber,0.2,1632,22.162141
n30_graph1,30,0.5,uniform,glauber,0.2,2461,22.233587
n30_graph1,30,0.5,uniform,glauber,0.2,3712,22.190696
n30_graph1,30,0.5,uniform,glauber,0.2,5600,22.119302
n30_graph1,30,0.5,uniform,glauber,0.2,8446,22.001567
n30_graph1,30,0.5,uniform,glauber,0.2,12740,22.092500
n30_graph1,30,0.5,uniform,glauber,0.2,19215,22.038694
n30_graph1,30,0.5,uniform,glauber,0.2,28983,22.046374
n30_graph1,30,0.5,uniform,glauber,0.2,43715,22.027712
n30_graph1,30,0.5,uniform,glauber,0.2,65935,22.046996
n30_graph1,30,0.5,uniform,glauber,0.2,99450,22.028756
n30_graph1,30,0.5,uniform,glauber,0.2,150000,22.017054
n30_graph1,30,0.5,uniform,glauber,0.3,1,23.194415
n30_graph1,30,0.5,uniform,glauber,0.3,2,23.475345
n30_graph1,30,0.5,uniform,glauber,0.3,3,23.664129
n30_graph1,30,0.5,uniform,glauber,0.3,5,23.760666
n30_graph1,30,0.5,uniform,glauber,0.3,7,23.767996
n30_graph1,30,0.5,uniform,glauber,0.3,11,23.537469
n30_graph1,30,0.5,uniform,glauber,0.3,17,23.857822
n30_graph1,30,0.5,uniform,glauber,0.3,26,24.219143
n30_graph1,30,0.5,uniform,glauber,0.3,40,24.113377
n30_graph1,30,0.5,uniform,glauber,0.3,60,23.515741
n30_graph1,30,0.5,uniform,glauber,0.3,91,23.168373
n30_graph1,30,0.5,uniform,glauber,0.3,138,23.020766
n30_graph1,30,0.5,uniform,glauber,0.3,209,23.371401
n30_graph1,30,0.5,uniform,glauber,0.3,315,23.736500
n30_graph1,30,0.5,uniform,glauber,0.3,475,23.335985
n30_graph1,30,0.5,uniform,glauber,0.3,717,23.570393
n30_graph1,30,0.5,uniform,glauber,0.3,1082,23.697612
n30_graph1,30,0.5,uniform,glauber,0.3,1632,23.746864
n30_graph1,30,0.5,uniform,glauber,0.3,2461,23.620637
n30_graph1,30,0.5,uniform,glauber,0.3,3712,23.629900
n30_graph1,30,0.5,uniform,glauber,0.3,5600,23.582417
n30_graph1,30,0.5,uniform,glauber,0.3,8446,23.445642
n30_graph1,30,0.5,uniform,glauber,0.3,12740,23.532122
n30_graph1,30,0.5,uniform,glauber,0.3,19215,23.654487
n30_graph1,30,0.5,uniform,glauber,0.3,28983,23.710262
n30_graph1,30,0.5,uniform,glauber,0.3,43715,23.695918
n30_graph1,30,0.5,uniform,glauber,0.3,65935,23.759359
n30_graph1,30,0.5,uniform,glauber,0.3,99450,23.793830
n30_graph1,30,0.5,uniform,glauber,0.3,150000,23.809565
n30_graph1,30,0.5,uniform,glauber,0.5,1,30.394415
n30_graph1,30,0.5,uniform,glauber,0.5,2,31.602615
n30_graph1,30,0.5,uniform,glauber,0.5,3,31.974933
n30_graph1,30,0.5,uniform,glauber,0.5,5,32.524625
n30_graph1,30,0.5,uniform,glauber,0.5,7,32.677063
n30_graph1,30,0.5,uniform,glauber,0.5,11,32.562353
n30_graph1,30,0.5,uniform,glauber,0.5,17,34.237162
n30_graph1,30,0.5,uniform,glauber,0.5,26,35.412797
n30_graph1,30,0.5,uniform,glauber,0.5,40,35.032706
n30_graph1,30,0.5,uniform,glauber,0.5,60,34.841125
n30_graph1,30,0.5,uniform,glauber,0.5,91,34.093895
n30_graph1,30,0.5,uniform,glauber,0.5,138,33.610516
n30_graph1,30,0.5,uniform,glauber,0.5,209,33.551776
n30_graph1,30,0.5,uniform,glauber,0.5,315,33.540443
n30_graph1,30,0.5,uniform,glauber,0.5,475,32.750283
n30_graph1,30,0.5,uniform,glauber,0.5,717,32.579489
n30_graph1,30,0.5,uniform,glauber,0.5,1082,32.571919
n30_graph1,30,0.5,uniform,glauber,0.5,1632,32.790837
n30_graph1,30,0.5,uniform,glauber,0.5,2461,32.262258
n30_graph1,30,0.5,uniform,glauber,0.5,3712,31.947969
n30_graph1,30,0.5,uniform,glauber,0.5,5600,31.649593
n30_graph1,30,0.5,uniform,glauber,0.5,8446,31.673115
n30_graph1,30,0.5,uniform,glauber,0.5,12740,31.842119
n30_graph1,30,0.5,uniform,glauber,0.5,19215,31.707757
n30_graph1,30,0.5,uniform,glauber,0.5,28983,31.631264
n30_graph1,30,0.5,uniform,glauber,0.5,43715,31.616982
n30_graph1,30,0.5,uniform,glauber,0.5,65935,31.574274
n30_graph1,30,0.5,uniform,glauber,0.5,99450,31.475766
n30_graph1,30,0.5,uniform,glauber,0.5,150000,31.393589
n30_graph1,30,0.5,uniform,glauber,0.8,1,44.194415
n30_graph1,30,0.5,uniform,glauber,0.8,2,45.563824
n30_graph1,30,0.5,uniform,glauber,0.8,3,45.984578
n30_graph1,30,0.5,uniform,glauber,0.8,5,46.571397
n30_graph1,30,0.5,uniform,glauber,0.8,7,46.739334
n30_graph1,30,0.5,uniform,glauber,0.8,11,46.765928
n30_graph1,30,0.5,uniform,glauber,0.8,17,48.798230
n30_graph1,30,0.5,uniform,glauber,0.8,26,50.148447
n30_graph1,30,0.5,uniform,glauber,0.8,40,49.869020
n30_graph1,30,0.5,uniform,glauber,0.8,60,49.355630
n30_graph1,30,0.5,uniform,glauber,0.8,91,48.668308
n30_graph1,30,0.5,uniform,glauber,0.8,138,50.166989
n30_graph1,30,0.5,uniform,glauber,0.8,209,50.674287
n30_graph1,30,0.5,uniform,glauber,0.8,315,50.638097
n30_graph1,30,0.5,uniform,glauber,0.8,475,49.658778
n30_graph1,30,0.5,uniform,glauber,0.8,717,49.588400
n30_graph1,30,0.5,uniform,glauber,0.8,1082,49.234281
n30_graph1,30,0.5,uniform,glauber,0.8,1632,49.259426
n30_graph1,30,0.5,uniform,glauber,0.8,2461,49.036248
n30_graph1,30,0.5,uniform,glauber,0.8,3712,48.848548
n30_graph1,30,0.5,uniform,glauber,0.8,5600,48.655077
n30_graph1,30,0.5,uniform,glauber,0.8,8446,48.580940
n30_graph1,30,0.5,uniform,glauber,0.8,12740,48.709744
n30_graph1,30,0.5,uniform,glauber,0.8,19215,48.643114
n30_graph1,30,0.5,uniform,glauber,0.8,28983,48.534784
n30_graph1,30,0.5,uniform,glauber,0.8,43715,48.455144
n30_graph1,30,0.5,uniform,glauber,0.8,65935,48.445843
n30_graph1,30,0.5,uniform,glauber,0.8,99450,48.373283
n30_graph1,30,0.5,uniform,glauber,0.8,150000,48.252835
n30_graph1,30,0.5,uniform,glauber,1.0,1,56.194415
n30_graph1,30,0.5,uniform,glauber,1.0,2,57.563824
n30_graph1,30,0.5,uniform,glauber,1.0,3,57.984578
n30_graph1,30,0.5,uniform,glauber,1.0,5,58.571397
n30_graph1,30,0.5,uniform,glauber,1.0,7,58.739334
n30_graph1,30,0.5,uniform,glauber,1.0,11,58.765928
n30_graph1,30,0.5,uniform,glauber,1.0,17,60.798230
n30_graph1,30,0.5,uniform,glauber,1.0,26,62.148447
n30_graph1,30,0.5,uniform,glauber,1.0,40,61.869020
n30_graph1,30,0.5,uniform,glauber,1.0,60,61.355630
n30_graph1,30,0.5,uniform,glauber,1.0,91,60.668308
n30_graph1,30,0.5,uniform,glauber,1.0,138,62.166989
n30_graph1,30,0.5,uniform,glauber,1.0,209,62.674287
n30_graph1,30,0.5,uniform,glauber,1.0,315,62.638097
n30_graph1,30,0.5,uniform,glauber,1.0,475,61.658778
n30_graph1,30,0.5,uniform,glauber,1.0,717,61.588400
n30_graph1,30,0.5,uniform,glauber,1.0,1082,61.234281
n30_graph1,30,0.5,uniform,glauber,1.0,1632,61.241728
n30_graph1,30,0.5,uniform,glauber,1.0,2461,60.994041
n30_graph1,30,0.5,uniform,glauber,1.0,3712,60.763764
n30_graph1,30,0.5,uniform,glauber,1.0,5600,60.589684
n30_graph1,30,0.5,uniform,glauber,1.0,8446,60.510163
n30_graph1,30,0.5,uniform,glauber,1.0,12740,60.621703
n30_graph1,30,0.5,uniform,glauber,1.0,19215,60.560063
n30_graph1,30,0.5,uniform,glauber,1.0,28983,60.443512
n30_graph1,30,0.5,uniform,glauber,1.0,43715,60.358343
n30_graph1,30,0.5,uniform,glauber,1.0,65935,60.350967
n30_graph1,30,0.5,uniform,glauber,1.0,99450,60.279707
n30_graph1,30,0.5,uniform,glauber,1.0,150000,60.155963
n30_graph1,30,0.5,uniform,glauber,1.3,1,74.194415
n30_graph1,30,0.5,uniform,glauber,1.3,2,75.563824
n30_graph1,30,0.5,uniform,glauber,1.3,3,75.984578
n30_graph1,30,0.5,uniform,glauber,1.3,5,76.571397
n30_graph1,30,0.5,uniform,glauber,1.3,7,76.739334
n30_graph1,30,0.5,uniform,glauber,1.3,11,76.765928
n30_graph1,30,0.5,uniform,glauber,1.3,17,78.798230
n30_graph1,30,0.5,uniform,glauber,1.3,26,80.148447
n30_graph1,30,0.5,uniform,glauber,1.3,40,79.869020
n30_graph1,30,0.5,uniform,glauber,1.3,60,79.355630
n30_graph1,30,0.5,uniform,glauber,1.3,91,78.668308
n30_graph1,30,0.5,uniform,glauber,1.3,138,80.166989
n30_graph1,30,0.5,uniform,glauber,1.3,209,80.674287
n30_graph1,30,0.5,uniform,glauber,1.3,315,80.565906
n30_graph1,30,0.5,uniform,glauber,1.3,475,79.611490
n30_graph1,30,0.5,uniform,glauber,1.3,717,79.557324
n30_graph1,30,0.5,uniform,glauber,1.3,1082,79.213797
n30_graph1,30,0.5,uniform,glauber,1.3,1632,79.186469
n30_graph1,30,0.5,uniform,glauber,1.3,2461,78.957740
n30_graph1,30,0.5,uniform,glauber,1.3,3712,78.739844
n30_graph1,30,0.5,uniform,glauber,1.3,5600,78.548140
n30_graph1,30,0.5,uniform,glauber,1.3,8446,78.472257
n30_graph1,30,0.5,uniform,glauber,1.3,12740,78.595533
n30_graph1,30,0.5,uniform,glauber,1.3,19215,78.528986
n30_graph1,30,0.5,uniform,glauber,1.3,28983,78.419736
n30_graph1,30,0.5,uniform,glauber,1.3,43715,78.338802
n30_graph1,30,0.5,uniform,glauber,1.3,65935,78.321751
n30_graph1,30,0.5,uniform,glauber,1.3,99450,78.250864
n30_graph1,30,0.5,uniform,glauber,1.3,150000,78.127681
n30_graph1,30,0.5,uniform,glauber,1.8,1,104.194415
n30_graph1,30,0.5,uniform,glauber,1.8,2,105.563824
n30_graph1,30,0.5,uniform,glauber,1.8,3,105.984578
n30_graph1,30,0.5,uniform,glauber,1.8,5,106.571397
n30_graph1,30,0.5,uniform,glauber,1.8,7,106.739334
n30_graph1,30,0.5,uniform,glauber,1.8,11,106.765928
n30_graph1,30,0.5,uniform,glauber,1.8,17,108.798230
n30_graph1,30,0.5,uniform,glauber,1.8,26,110.148447
n30_graph1,30,0.5,uniform,glauber,1.8,40,109.869020
n30_graph1,30,0.5,uniform,glauber,1.8,60,109.355630
n30_graph1,30,0.5,uniform,glauber,1.8,91,108.668308
n30_graph1,30,0.5,uniform,glauber,1.8,138,110.166989
n30_graph1,30,0.5,uniform,glauber,1.8,209,110.674287
n30_graph1,30,0.5,uniform,glauber,1.8,315,110.565906
n30_graph1,30,0.5,uniform,glauber,1.8,475,109.611490
n30_graph1,30,0.5,uniform,glauber,1.8,717,109.557324
n30_graph1,30,0.5,uniform,glauber,1.8,1082,109.213797
n30_graph1,30,0.5,uniform,glauber,1.8,1632,109.186469
n30_graph1,30,0.5,uniform,glauber,1.8,2461,108.957740
n30_graph1,30,0.5,uniform,glauber,1.8,3712,108.732502
n30_graph1,30,0.5,uniform,glauber,1.8,5600,108.543279
n30_graph1,30,0.5,uniform,glauber,1.8,8446,108.469037
n30_graph1,30,0.5,uniform,glauber,1.8,12740,108.593399
n30_graph1,30,0.5,uniform,glauber,1.8,19215,108.527572
n30_graph1,30,0.5,uniform,glauber,1.8,28983,108.418799
n30_graph1,30,0.5,uniform,glauber,1.8,43715,108.336891
n30_graph1,30,0.5,uniform,glauber,1.8,65935,108.318997
n30_graph1,30,0.5,uniform,glauber,1.8,99450,108.248521
n30_graph1,30,0.5,uniform,glauber,1.8,150000,108.125285
n30_graph1,30,0.5,uniform,glauber,2.5,1,120.994415
n30_graph1,30,0.5,uniform,glauber,2.5,2,122.363824
n30_graph1,30,0.5,uniform,glauber,2.5,3,122.784578
n30_graph1,30,0.5,uniform,glauber,2.5,5,123.371397
n30_graph1,30,0.5,uniform,glauber,2.5,7,123.539334
n30_graph1,30,0.5,uniform,glauber,2.5,11,123.810033
n30_graph1,30,0.5,uniform,glauber,2.5,17,126.238476
n30_graph1,30,0.5,uniform,glauber,2.5,26,127.920753
n30_graph1,30,0.5,uniform,glauber,2.5,40,127.876035
n30_graph1,30,0.5,uniform,glauber,2.5,60,127.431196
n30_graph1,30,0.5,uniform,glauber,2.5,91,126.582440
n30_graph1,30,0.5,uniform,glauber,2.5,138,128.161385
n30_graph1,30,0.5,uniform,glauber,2.5,209,128.460962
n30_graph1,30,0.5,uniform,glauber,2.5,315,128.443930
n30_graph1,30,0.5,uniform,glauber,2.5,475,127.600242
n30_graph1,30,0.5,uniform,glauber,2.5,717,127.507153
n30_graph1,30,0.5,uniform,glauber,2.5,1082,127.240475
n30_graph1,30,0.5,uniform,glauber,2.5,1632,127.399710
n30_graph1,30,0.5,uniform,glauber,2.5,2461,128.482002
n30_graph1,30,0.5,uniform,glauber,2.5,3712,129.016250
n30_graph1,30,0.5,uniform,glauber,2.5,5600,129.129280
n30_graph1,30,0.5,uniform,glauber,2.5,8446,129.214444
n30_graph1,30,0.5,uniform,glauber,2.5,12740,129.432044
n30_graph1,30,0.5,uniform,glauber,2.5,19215,129.418099
n30_graph1,30,0.5,uniform,glauber,2.5,28983,129.347432
n30_graph1,30,0.5,uniform,glauber,2.5,43715,129.288962
n30_graph1,30,0.5,uniform,glauber,2.5,65935,129.285698
n30_graph1,30,0.5,uniform,glauber,2.5,99450,129.225940
n30_graph1,30,0.5,uniform,glauber,2.5,150000,129.104619
n30_graph1,30,0.5,uniform,glauber,5.0,1,270.994415
n30_graph1,30,0.5,uniform,glauber,5.0,2,272.363824
n30_graph1,30,0.5,uniform,glauber,5.0,3,272.784578
n30_graph1,30,0.5,uniform,glauber,5.0,5,273.371397
n30_graph1,30,0.5,uniform,glauber,5.0,7,273.539334
n30_graph1,30,0.5,uniform,glauber,5.0,11,273.810033
n30_graph1,30,0.5,uniform,glauber,5.0,17,276.238476
n30_graph1,30,0.5,uniform,glauber,5.0,26,277.920753
n30_graph1,30,0.5,uniform,glauber,5.0,40,277.876035
n30_graph1,30,0.5,uniform,glauber,5.0,60,277.431196
n30_graph1,30,0.5,uniform,glauber,5.0,91,276.582440
n30_graph1,30,0.5,uniform,glauber,5.0,138,278.161385
n30_graph1,30,0.5,uniform,glauber,5.0,209,278.460962
n30_graph1,30,0.5,uniform,glauber,5.0,315,278.443930
n30_graph1,30,0.5,uniform,glauber,5.0,475,277.600242
n30_graph1,30,0.5,uniform,glauber,5.0,717,277.507153
n30_graph1,30,0.5,uniform,glauber,5.0,1082,277.240475
n30_graph1,30,0.5,uniform,glauber,5.0,1632,277.399710
n30_graph1,30,0.5,uniform,glauber,5.0,2461,278.482002
n30_graph1,30,0.5,uniform,glauber,5.0,3712,279.016250
n30_graph1,30,0.5,uniform,glauber,5.0,5600,279.129280
n30_graph1,30,0.5,uniform,glauber,5.0,8446,279.214444
n30_graph1,30,0.5,uniform,glauber,5.0,12740,279.432044
n30_graph1,30,0.5,uniform,glauber,5.0,19215,279.418099
n30_graph1,30,0.5,uniform,glauber,5.0,28983,279.347432
n30_graph1,30,0.5,uniform,glauber,5.0,43715,279.288962
